entry_index,exit_index,entry_price,exit_price,trade_return,capital_after_trade,relative_profit
40612,40613,29477.47,29477.42,-2e-06,1377.17,-2e-06
40614,40621,29470.02,29446.78,-0.000789,1376.08,-0.000789
40622,40624,29414.0,29430.27,0.000553,1376.85,0.000553
40625,40627,29429.26,29440.94,0.000397,1377.39,0.000397
40628,40629,29442.94,29449.15,0.000211,1377.68,0.000211
40630,40642,29414.68,29367.68,-0.001598,1375.48,-0.001598
40644,40651,29364.16,29242.01,-0.00416,1369.76,-0.00416
40652,40654,29229.3,29280.31,0.001745,1372.15,0.001745
40797,40798,29705.67,29715.29,0.000324,1372.59,0.000324
40799,40800,29701.57,29708.76,0.000242,1372.93,0.000242
40807,40810,29709.71,29734.98,0.000851,1374.09,0.000851
40878,40880,30342.28,30343.86,5.2e-05,1374.17,5.2e-05
40882,40885,30342.08,30337.21,-0.000161,1373.95,-0.000161
40886,40888,30298.04,30303.56,0.000182,1374.2,0.000182
40906,40907,30280.4,30307.14,0.000883,1375.41,0.000883
40911,40917,30280.22,30212.71,-0.00223,1372.34,-0.00223
40924,40925,30247.81,30271.08,0.000769,1373.4,0.000769
40926,40934,30222.97,30187.19,-0.001184,1371.77,-0.001184
40937,40945,30162.43,30213.78,0.001702,1374.11,0.001702
40955,40957,30178.01,30231.36,0.001768,1376.54,0.001768
40978,40980,30140.67,30153.52,0.000426,1377.12,0.000426
40981,40991,30148.25,30110.33,-0.001258,1375.39,-0.001258
40999,41002,30174.81,30135.94,-0.001288,1373.62,-0.001288
41005,41006,30121.83,30173.42,0.001713,1375.97,0.001713
41009,41010,30167.63,30195.58,0.000926,1377.25,0.000926
41013,41016,30148.64,30176.61,0.000928,1378.53,0.000928
41058,41059,30290.0,30318.44,0.000939,1379.82,0.000939
41087,41088,30320.44,30327.52,0.000234,1380.14,0.000234
41091,41092,30312.0,30323.49,0.000379,1380.66,0.000379
41106,41107,30338.88,30365.59,0.00088,1381.88,0.00088
41112,41117,30326.62,30306.38,-0.000667,1380.96,-0.000667
41123,41124,30322.02,30319.25,-9.1e-05,1380.83,-9.1e-05
41129,41130,30278.15,30304.21,0.000861,1382.02,0.000861
41138,41139,30263.89,30298.38,0.00114,1383.6,0.00114
41140,41154,30272.9,30249.32,-0.000779,1382.52,-0.000779
41155,41173,30214.01,30266.31,0.001731,1384.91,0.001731
41176,41181,30231.8,30221.37,-0.000345,1384.43,-0.000345
41183,41184,30210.07,30211.23,3.8e-05,1384.49,3.8e-05
41185,41191,30194.08,30188.0,-0.000201,1384.21,-0.000201
41192,41193,30157.22,30208.9,0.001714,1386.58,0.001714
41200,41202,30183.35,30198.03,0.000486,1387.25,0.000486
41203,41204,30191.34,30202.57,0.000372,1387.77,0.000372
41206,41207,30177.67,30209.84,0.001066,1389.25,0.001066
41229,41234,30220.69,30110.0,-0.003663,1384.16,-0.003663
41235,41236,30100.77,30107.25,0.000215,1384.46,0.000215
41239,41247,30110.34,30067.11,-0.001436,1382.47,-0.001436
41248,41253,30039.14,30099.12,0.001997,1385.23,0.001997
41255,41270,30095.47,29549.93,-0.018127,1360.12,-0.018127
41271,41276,29389.85,29305.23,-0.002879,1356.21,-0.002879
41278,41325,29316.43,29275.0,-0.001413,1354.29,-0.001413
41349,41350,29222.93,29240.97,0.000617,1355.12,0.000617
41355,41359,29219.8,29235.34,0.000532,1355.85,0.000532
41361,41362,29212.18,29226.5,0.00049,1356.51,0.00049
41363,41367,29201.1,29234.47,0.001143,1358.06,0.001143
41369,41370,29208.7,29231.71,0.000788,1359.13,0.000788
41415,41418,29339.04,29255.62,-0.002843,1355.27,-0.002843
41419,41422,29232.8,29258.01,0.000862,1356.43,0.000862
41432,41433,29310.14,29317.21,0.000241,1356.76,0.000241
41434,41436,29314.73,29345.22,0.00104,1358.17,0.00104
41442,41462,29318.45,29268.93,-0.001689,1355.88,-0.001689
41473,41474,29282.11,29292.94,0.00037,1356.38,0.00037
41475,41478,29252.67,29251.92,-2.6e-05,1356.35,-2.6e-05
41479,41480,29242.19,29262.43,0.000692,1357.28,0.000692
41482,41489,29252.31,29321.41,0.002362,1360.49,0.002362
41497,41505,29254.69,29239.14,-0.000532,1359.77,-0.000532
41508,41509,29252.08,29257.28,0.000178,1360.01,0.000178
41511,41513,29251.63,29244.95,-0.000228,1359.7,-0.000228
41514,41522,29212.86,29229.27,0.000562,1360.46,0.000562
41526,41529,29167.35,29205.2,0.001298,1362.23,0.001298
41530,41537,29175.59,29037.44,-0.004735,1355.78,-0.004735
41538,41540,28958.18,29129.89,0.00593,1363.82,0.00593
41543,41544,29083.07,29170.0,0.002989,1367.89,0.002989
41551,41579,29160.03,28775.46,-0.013188,1349.85,-0.013188
41581,41582,28775.68,28829.8,0.001881,1352.39,0.001881
41584,41593,28797.1,28866.26,0.002402,1355.64,0.002402
41596,41597,28875.06,28919.17,0.001528,1357.71,0.001528
41608,41632,28849.5,28874.32,0.00086,1358.88,0.00086
41636,41648,28847.0,28754.99,-0.00319,1354.54,-0.00319
41656,41657,28808.73,28849.97,0.001432,1356.48,0.001432
41658,41660,28813.86,28875.06,0.002124,1359.36,0.002124
41662,41665,28850.01,28896.04,0.001595,1361.53,0.001595
41695,41697,28835.71,28852.95,0.000598,1362.35,0.000598
41700,41707,28825.52,28987.76,0.005628,1370.02,0.005628
41714,41715,28971.14,28959.99,-0.000385,1369.49,-0.000385
41717,41718,28942.03,28950.5,0.000293,1369.89,0.000293
41721,41723,28934.83,28981.54,0.001614,1372.1,0.001614
41724,41726,28925.58,28935.44,0.000341,1372.57,0.000341
41729,41730,28896.17,28923.18,0.000935,1373.85,0.000935
41732,41734,28902.01,28915.0,0.000449,1374.47,0.000449
41735,41736,28891.78,28907.08,0.00053,1375.2,0.00053
41737,41738,28874.13,28901.65,0.000953,1376.51,0.000953
41739,41741,28887.44,28896.86,0.000326,1376.96,0.000326
41743,41748,28890.98,28896.16,0.000179,1377.2,0.000179
41755,41761,28912.36,28851.54,-0.002104,1374.31,-0.002104
41764,41765,28826.6,28836.32,0.000337,1374.77,0.000337
41770,41771,28835.33,28852.47,0.000594,1375.59,0.000594
41773,41774,28834.09,28857.07,0.000797,1376.68,0.000797
41788,41793,28843.72,28820.1,-0.000819,1375.56,-0.000819
41794,41800,28817.91,28844.96,0.000939,1376.85,0.000939
41806,41812,28807.57,28764.36,-0.0015,1374.78,-0.0015
41814,41832,28755.38,28671.85,-0.002905,1370.79,-0.002905
41834,41835,28720.78,28846.06,0.004362,1376.77,0.004362
41836,41837,28808.4,28910.06,0.003529,1381.63,0.003529
41838,41840,28845.78,28889.12,0.001502,1383.7,0.001502
41843,41909,28892.69,28541.62,-0.012151,1366.89,-0.012151
41911,41912,28550.34,28609.12,0.002059,1369.7,0.002059
41914,41919,28571.79,28614.01,0.001478,1371.73,0.001478
41920,41934,28563.73,28569.47,0.000201,1372.0,0.000201
41935,41995,28549.69,28270.0,-0.009797,1358.56,-0.009797
41997,42027,28271.28,28334.0,0.002219,1361.58,0.002219
42051,42052,28220.5,28244.89,0.000864,1362.75,0.000864
42053,42054,28206.23,28224.9,0.000662,1363.65,0.000662
42072,42077,28208.35,28252.77,0.001575,1365.8,0.001575
42086,42093,28267.45,28259.64,-0.000276,1365.42,-0.000276
42094,42095,28250.01,28230.7,-0.000684,1364.49,-0.000684
42096,42097,28212.78,28234.61,0.000774,1365.55,0.000774
42099,42116,28220.65,28192.89,-0.000984,1364.2,-0.000984
42159,42177,28260.63,28254.34,-0.000223,1363.9,-0.000223
42178,42190,28248.02,28194.72,-0.001887,1361.33,-0.001887
42192,42206,28193.48,27951.76,-0.008574,1349.65,-0.008574
42210,42217,27979.69,27965.11,-0.000521,1348.95,-0.000521
42218,42220,27954.42,28028.16,0.002638,1352.51,0.002638
42227,42232,28124.26,28136.22,0.000425,1353.08,0.000425
42236,42279,28066.35,28051.29,-0.000537,1352.36,-0.000537
42281,42284,28013.18,28001.96,-0.000401,1351.82,-0.000401
42287,42293,27982.32,28020.36,0.001359,1353.65,0.001359
42294,42295,28008.59,28033.71,0.000897,1354.87,0.000897
42299,42302,28013.43,28056.2,0.001527,1356.94,0.001527
42305,42307,28038.13,28055.66,0.000625,1357.79,0.000625
42318,42319,28167.08,28177.87,0.000383,1358.31,0.000383
42341,42342,28145.44,28162.13,0.000593,1359.11,0.000593
42343,42345,28127.45,28109.84,-0.000626,1358.26,-0.000626
42347,42349,28074.63,28084.62,0.000356,1358.74,0.000356
42358,42361,28112.13,28099.42,-0.000452,1358.13,-0.000452
42363,42368,28083.83,28083.66,-6e-06,1358.12,-6e-06
42369,42378,28061.51,28119.64,0.002072,1360.93,0.002072
42380,42383,28085.64,28049.2,-0.001297,1359.17,-0.001297
42384,42389,28040.7,28051.53,0.000386,1359.69,0.000386
42392,42399,28033.09,28050.23,0.000611,1360.53,0.000611
42401,42414,28030.33,27892.24,-0.004926,1353.82,-0.004926
42417,42418,27852.51,27930.05,0.002784,1357.59,0.002784
42423,42430,27935.12,27966.4,0.00112,1359.11,0.00112
42431,42541,27945.3,27271.22,-0.024121,1326.33,-0.024121
42555,42563,27272.9,27240.77,-0.001178,1324.77,-0.001178
42564,42565,27225.08,27248.33,0.000854,1325.9,0.000854
42567,42571,27199.22,27226.27,0.000995,1327.22,0.000995
42572,42573,27224.93,27241.55,0.00061,1328.03,0.00061
42574,42576,27225.68,27234.56,0.000326,1328.46,0.000326
42593,42594,27245.43,27254.22,0.000323,1328.89,0.000323
42599,42601,27238.54,27244.2,0.000208,1329.16,0.000208
42607,42609,27240.01,27247.27,0.000267,1329.52,0.000267
42673,42674,27315.94,27316.51,2.1e-05,1329.55,2.1e-05
42675,42676,27307.57,27320.0,0.000455,1330.15,0.000455
42698,42703,27316.38,27265.28,-0.001871,1327.66,-0.001871
42707,42737,27272.35,27257.49,-0.000545,1326.94,-0.000545
42746,42748,27235.65,27246.99,0.000416,1327.49,0.000416
42751,42753,27228.16,27230.21,7.5e-05,1327.59,7.5e-05
42754,42755,27221.34,27228.71,0.000271,1327.95,0.000271
42757,42763,27206.15,27249.99,0.001611,1330.09,0.001611
42814,42815,27286.2,27296.42,0.000375,1330.59,0.000375
42816,42818,27273.99,27267.2,-0.000249,1330.26,-0.000249
42820,42821,27254.03,27272.95,0.000694,1331.18,0.000694
42823,42831,27256.81,27303.78,0.001723,1333.48,0.001723
42846,42848,27454.79,27404.92,-0.001816,1331.05,-0.001816
42907,42909,27637.45,27643.73,0.000227,1331.36,0.000227
42910,42927,27607.69,27623.94,0.000589,1332.14,0.000589
42933,42935,27613.88,27613.42,-1.7e-05,1332.12,-1.7e-05
42965,42967,27596.96,27639.98,0.001559,1334.19,0.001559
42970,42971,27589.99,27610.85,0.000756,1335.2,0.000756
42981,42982,27619.54,27654.68,0.001272,1336.9,0.001272
43027,43040,27785.99,27526.95,-0.009323,1324.44,-0.009323
43041,43045,27531.63,27558.41,0.000973,1325.73,0.000973
43057,43076,27582.5,27597.84,0.000556,1326.46,0.000556
43100,43102,27546.48,27555.19,0.000316,1326.88,0.000316
43103,43104,27541.0,27557.84,0.000611,1327.69,0.000611
43105,43107,27547.04,27561.67,0.000531,1328.4,0.000531
43137,43138,27555.8,27586.0,0.001096,1329.85,0.001096
43168,43169,27565.88,27567.46,5.7e-05,1329.93,5.7e-05
43170,43171,27555.04,27569.46,0.000523,1330.63,0.000523
43172,43174,27560.04,27594.77,0.00126,1332.3,0.00126
43186,43187,27689.89,27722.26,0.001169,1333.86,0.001169
43192,43193,27670.71,27696.11,0.000918,1335.09,0.000918
43212,43213,27670.55,27670.77,8e-06,1335.1,8e-06
43215,43255,27637.8,27555.0,-0.002996,1331.1,-0.002996
43258,43259,27567.34,27576.75,0.000341,1331.55,0.000341
43277,43279,27639.84,27639.42,-1.5e-05,1331.53,-1.5e-05
43297,43298,27589.35,27653.06,0.002309,1334.61,0.002309
43307,43308,27605.47,27618.28,0.000464,1335.22,0.000464
43320,43323,27583.8,27562.61,-0.000768,1334.2,-0.000768
43326,43327,27529.9,27545.65,0.000572,1334.96,0.000572
43329,43342,27526.1,27479.01,-0.001711,1332.68,-0.001711
43346,43351,27461.43,27476.16,0.000536,1333.39,0.000536
43362,43383,27608.22,27515.66,-0.003353,1328.92,-0.003353
43385,43387,27496.09,27485.72,-0.000377,1328.42,-0.000377
43389,43397,27493.01,27461.18,-0.001158,1326.88,-0.001158
43400,43403,27488.57,27424.93,-0.002315,1323.81,-0.002315
43410,43413,27453.41,27457.76,0.000158,1324.02,0.000158
43415,43416,27450.22,27491.65,0.001509,1326.02,0.001509
43419,43420,27488.01,27502.43,0.000525,1326.72,0.000525
43423,43429,27481.6,27489.95,0.000304,1327.12,0.000304
43466,43471,27459.0,27458.28,-2.6e-05,1327.08,-2.6e-05
43499,43500,27568.03,27568.47,1.6e-05,1327.1,1.6e-05
43510,43520,27534.86,27490.68,-0.001605,1324.98,-0.001605
43526,43528,27867.91,27856.44,-0.000412,1324.43,-0.000412
43533,43538,27856.93,27778.05,-0.002832,1320.68,-0.002832
43543,43549,27778.76,27789.3,0.000379,1321.18,0.000379
43553,43560,27737.1,27715.1,-0.000793,1320.13,-0.000793
43598,43599,27707.93,27727.24,0.000697,1321.05,0.000697
43602,43606,27708.4,27715.77,0.000266,1321.4,0.000266
43617,43618,27708.39,27710.67,8.2e-05,1321.51,8.2e-05
43619,43625,27683.94,27667.85,-0.000581,1320.75,-0.000581
43631,43644,27678.04,27546.68,-0.004746,1314.48,-0.004746
43645,43697,27523.72,27346.39,-0.006443,1306.01,-0.006443
43698,43699,27333.1,27352.53,0.000711,1306.94,0.000711
43700,43701,27345.0,27350.57,0.000204,1307.2,0.000204
43702,43722,27327.59,27400.0,0.00265,1310.67,0.00265
43757,43758,27440.01,27449.72,0.000354,1311.13,0.000354
43774,43776,27415.42,27529.45,0.004159,1316.58,0.004159
43780,43781,27631.56,27668.64,0.001342,1318.35,0.001342
43784,43785,27624.25,27626.05,6.5e-05,1318.44,6.5e-05
43786,43787,27608.47,27597.34,-0.000403,1317.9,-0.000403
43793,43801,27609.11,27379.63,-0.008312,1306.95,-0.008312
43805,43846,27390.86,27129.25,-0.009551,1294.47,-0.009551
43875,43876,27392.85,27388.22,-0.000169,1294.25,-0.000169
43877,43878,27356.75,27356.4,-1.3e-05,1294.23,-1.3e-05
43879,43898,27334.37,27410.59,0.002788,1297.84,0.002788
43933,43934,27352.55,27370.85,0.000669,1298.71,0.000669
43935,43936,27345.09,27352.02,0.000253,1299.04,0.000253
43937,43938,27337.03,27363.2,0.000957,1300.28,0.000957
43994,43996,27483.91,27473.35,-0.000384,1299.78,-0.000384
44000,44001,27446.9,27452.13,0.000191,1300.03,0.000191
44018,44025,27432.95,27421.02,-0.000435,1299.47,-0.000435
44026,44038,27390.3,27411.43,0.000771,1300.47,0.000771
44041,44044,27393.58,27402.81,0.000337,1300.91,0.000337
44045,44049,27389.36,27403.04,0.000499,1301.56,0.000499
44055,44066,27391.67,27354.15,-0.00137,1299.77,-0.00137
44088,44091,27353.77,27358.78,0.000183,1300.01,0.000183
44121,44126,27389.2,27379.99,-0.000336,1299.57,-0.000336
44129,44154,27372.07,27317.07,-0.002009,1296.96,-0.002009
44155,44156,27312.05,27322.83,0.000395,1297.47,0.000395
44157,44159,27322.48,27362.58,0.001468,1299.38,0.001468
44160,44163,27340.28,27388.61,0.001768,1301.68,0.001768
44168,44192,27401.83,27340.95,-0.002222,1298.78,-0.002222
44193,44195,27307.49,27320.0,0.000458,1299.38,0.000458
44213,44214,27324.85,27332.91,0.000295,1299.76,0.000295
44235,44236,27359.53,27377.29,0.000649,1300.61,0.000649
44258,44259,27353.36,27384.82,0.00115,1302.1,0.00115
44260,44261,27333.91,27356.06,0.00081,1303.16,0.00081
44266,44267,27327.02,27329.88,0.000105,1303.29,0.000105
44268,44271,27302.01,27311.48,0.000347,1303.74,0.000347
44274,44278,27298.06,27282.52,-0.000569,1303.0,-0.000569
44279,44280,27261.59,27295.29,0.001236,1304.61,0.001236
44282,44287,27281.28,27362.25,0.002968,1308.49,0.002968
44292,44312,27394.69,27413.34,0.000681,1309.38,0.000681
44330,44331,27326.17,27350.0,0.000872,1310.52,0.000872
44340,44341,27510.64,27521.46,0.000393,1311.03,0.000393
44359,44360,27618.56,27622.28,0.000135,1311.21,0.000135
44363,44377,27595.01,27579.49,-0.000562,1310.47,-0.000562
44449,44450,28167.14,28221.19,0.001919,1312.99,0.001919
44484,44485,28299.63,28313.17,0.000478,1313.62,0.000478
44489,44493,28269.77,28292.82,0.000815,1314.69,0.000815
44495,44496,28280.01,28302.48,0.000795,1315.73,0.000795
44529,44531,28388.03,28349.99,-0.00134,1313.97,-0.00134
44533,44534,28322.01,28328.11,0.000215,1314.25,0.000215
44544,44548,28309.1,28319.83,0.000379,1314.75,0.000379
44557,44562,28350.01,28330.01,-0.000705,1313.82,-0.000705
44596,44597,28348.1,28368.57,0.000722,1314.77,0.000722
44611,44613,28362.41,28347.94,-0.00051,1314.1,-0.00051
44615,44623,28325.45,28359.96,0.001218,1315.7,0.001218
44636,44637,28637.25,28647.45,0.000356,1316.17,0.000356
44689,44690,28923.35,28951.61,0.000977,1317.46,0.000977
44717,44718,29804.33,29836.55,0.001081,1318.88,0.001081
44736,44741,29795.77,29815.92,0.000676,1319.77,0.000676
44750,44759,29727.35,29629.5,-0.003292,1315.43,-0.003292
44791,44793,29745.76,29865.48,0.004025,1320.72,0.004025
44821,44822,29692.37,29719.49,0.000913,1321.93,0.000913
44831,44832,29728.32,29757.83,0.000993,1323.24,0.000993
44838,44844,29755.86,29741.53,-0.000482,1322.6,-0.000482
44845,44862,29723.39,28089.38,-0.054974,1249.89,-0.054974
44863,44868,27988.91,27595.79,-0.014046,1232.34,-0.014046
44871,44876,27737.11,27881.24,0.005196,1238.74,0.005196
44877,44878,27800.51,28031.73,0.008317,1249.05,0.008317
44880,44882,27993.2,28151.38,0.005651,1256.1,0.005651
44886,44887,28184.33,28283.45,0.003517,1260.52,0.003517
44890,44949,28110.0,28572.53,0.016454,1281.26,0.016454
44957,44958,29169.93,29241.4,0.00245,1284.4,0.00245
44959,44960,29178.8,29197.26,0.000633,1285.21,0.000633
44968,44976,29133.94,28907.5,-0.007772,1275.22,-0.007772
44977,44989,28864.6,29093.45,0.007928,1285.33,0.007928
45008,45026,28898.99,28904.99,0.000208,1285.6,0.000208
45066,45067,29060.61,29055.46,-0.000177,1285.37,-0.000177
45069,45072,29034.79,29012.0,-0.000785,1284.36,-0.000785
45073,45075,28994.35,29018.54,0.000834,1285.44,0.000834
45076,45077,28999.38,29050.44,0.001761,1287.7,0.001761
45078,45081,29020.27,28995.73,-0.000846,1286.61,-0.000846
45082,45083,28689.99,28830.96,0.004914,1292.93,0.004914
45084,45087,28793.3,28849.88,0.001965,1295.47,0.001965
45091,45096,28845.89,28893.11,0.001637,1297.59,0.001637
45097,45103,28902.46,28926.49,0.000831,1298.67,0.000831
45104,45112,28893.83,28940.96,0.001631,1300.79,0.001631
45115,45116,28958.45,29068.95,0.003816,1305.75,0.003816
45118,45140,28993.42,29014.23,0.000718,1306.69,0.000718
45145,45167,28907.14,29048.55,0.004892,1313.08,0.004892
45176,45183,28965.57,28943.79,-0.000752,1312.1,-0.000752
45184,45185,28934.21,28975.12,0.001414,1313.95,0.001414
45193,45194,28968.81,29001.82,0.00114,1315.45,0.00114
45195,45196,28836.22,28896.53,0.002091,1318.2,0.002091
45197,45198,28726.38,28841.33,0.004002,1323.48,0.004002
45199,45200,28760.57,28842.36,0.002844,1327.24,0.002844
45206,45207,28867.91,28906.63,0.001341,1329.02,0.001341
45211,45217,28905.81,28940.23,0.001191,1330.6,0.001191
45218,45222,28921.18,28960.01,0.001343,1332.39,0.001343
45224,45225,28936.32,29034.39,0.003389,1336.9,0.003389
45228,45229,28980.88,29051.32,0.002431,1340.15,0.002431
45230,45251,28996.01,29260.18,0.009111,1352.36,0.009111
45258,45260,29244.78,29067.09,-0.006076,1344.15,-0.006076
45268,45269,29085.49,29083.88,-5.5e-05,1344.07,-5.5e-05
45271,45274,29041.73,29131.63,0.003096,1348.23,0.003096
45276,45279,29097.28,29091.51,-0.000198,1347.96,-0.000198
45281,45290,29057.01,29236.15,0.006165,1356.28,0.006165
45328,45330,29577.69,29586.49,0.000298,1356.68,0.000298
45347,45352,29614.87,29542.84,-0.002432,1353.38,-0.002432
45380,45399,29572.01,29541.99,-0.001015,1352.01,-0.001015
45400,45405,29502.23,29448.09,-0.001835,1349.52,-0.001835
45406,45407,29443.51,29470.55,0.000918,1350.76,0.000918
45408,45415,29434.01,29486.87,0.001796,1353.19,0.001796
45416,45427,29456.46,29524.48,0.002309,1356.31,0.002309
45428,45444,29454.28,29554.25,0.003394,1360.92,0.003394
45447,45459,29507.97,29535.75,0.000941,1362.2,0.000941
45470,45471,29450.01,29458.38,0.000284,1362.59,0.000284
45477,45482,29432.98,29419.89,-0.000445,1361.98,-0.000445
45483,45497,29388.58,29434.07,0.001548,1364.09,0.001548
45498,45501,29393.0,29423.73,0.001045,1365.51,0.001045
45502,45507,29402.43,29448.35,0.001562,1367.65,0.001562
45551,45553,29443.43,29444.75,4.5e-05,1367.71,4.5e-05
45555,45557,29405.8,29436.3,0.001037,1369.13,0.001037
45559,45561,29429.88,29439.52,0.000328,1369.58,0.000328
45573,45574,29449.31,29450.47,3.9e-05,1369.63,3.9e-05
45577,45578,29437.43,29463.54,0.000887,1370.84,0.000887
45586,45612,29443.99,29286.86,-0.005337,1363.53,-0.005337
45613,45633,29252.05,29306.16,0.00185,1366.05,0.00185
45634,45636,29286.98,29305.9,0.000646,1366.93,0.000646
45657,45658,29250.02,29267.46,0.000596,1367.75,0.000596
45661,45662,29240.37,29283.19,0.001464,1369.75,0.001464
45664,45667,29235.36,29248.11,0.000436,1370.35,0.000436
45676,45677,29329.57,29337.3,0.000264,1370.71,0.000264
45678,45679,29283.55,29329.6,0.001573,1372.87,0.001573
45680,45682,29279.44,29294.35,0.000509,1373.56,0.000509
45683,45685,29257.83,29263.58,0.000197,1373.83,0.000197
45687,45689,29249.25,29267.97,0.00064,1374.71,0.00064
45698,45700,29081.12,29045.9,-0.001211,1373.05,-0.001211
45701,45703,28984.36,28993.72,0.000323,1373.49,0.000323
45716,45721,29194.3,29204.07,0.000335,1373.95,0.000335
45722,45746,29191.51,29241.67,0.001718,1376.31,0.001718
45771,45772,29159.33,29188.25,0.000992,1377.68,0.000992
45787,45788,29164.19,29178.05,0.000475,1378.33,0.000475
45892,45895,29308.66,29304.27,-0.00015,1378.13,-0.00015
45907,45908,29319.81,29319.67,-5e-06,1378.12,-5e-06
45909,45913,29305.23,29316.32,0.000378,1378.64,0.000378
45915,45916,29306.11,29318.02,0.000406,1379.2,0.000406
45917,45924,29314.42,29262.02,-0.001788,1376.74,-0.001788
45925,45933,29222.21,29278.17,0.001915,1379.37,0.001915
45940,45941,29272.54,29278.34,0.000198,1379.65,0.000198
46027,46030,29351.71,29363.35,0.000397,1380.19,0.000397
46031,46044,29352.44,29328.64,-0.000811,1379.07,-0.000811
46049,46052,29340.01,29350.42,0.000355,1379.56,0.000355
46054,46058,29316.93,29335.22,0.000624,1380.42,0.000624
46067,46071,29324.23,29317.99,-0.000213,1380.13,-0.000213
